time,dhi_pyr,ghi_pyr_1,ghi_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,gti_clean,gti_soil,gti_monthly,sensor_cleaning
4/12/2019 4:01,0,0,0,15.54999924,96.77700043,810.1807251,0,1.239549875,118.3720245,0,0,0,0
4/12/2019 4:02,0,0,0,15.55316544,96.77300262,810.1796875,0.200000003,1.292883277,112.6448975,0,0,0,0
4/12/2019 4:03,0,0,0,15.54349995,96.8239975,810.1798706,0,1.114849925,115.6029434,0,0,0,0
4/12/2019 4:04,0,0,0,15.51049995,96.66000366,810.1941528,0,1.406999946,111.2211914,0,0,0,0
4/12/2019 4:05,0,0,0,15.4946661,96.66000366,810.1785889,0,1.460333228,117.0043869,0,0,0,0
4/12/2019 4:06,0,0,0,15.48966599,96.60199738,810.1777954,0,1.393666625,113.0988541,0,0,0,0
4/12/2019 4:07,0,0,0,15.46966648,96.44499969,810.178833,0,1.566999912,114.2664032,0,0,0,0
4/12/2019 4:08,0,0,0,15.44683361,96.28299713,810.1800537,0.200000003,1.686999917,108.8673782,0,0,0,0
4/12/2019 4:09,0,0,0,15.43733311,96.25800323,810.1710205,0,1.466216564,113.7045364,0,0,0,0
4/12/2019 4:10,0,0,0,15.45149899,96.41000366,810.1852417,0,1.513666511,110.5661621,0,0,0,0
4/12/2019 4:11,0,0,0,15.43400002,96.43800354,810.1981201,0,1.646999836,107.1861572,0,0,0,0
4/12/2019 4:12,0,0,0,15.39133263,96.47200012,810.2014771,0,1.780333161,109.7214661,0,0,0,0
4/12/2019 4:13,0,0,0,15.37966633,96.42199707,810.1859131,0,1.820333242,114.179039,0,0,0,0
4/12/2019 4:14,0,0,0,15.37466621,96.62799835,810.1792603,0,1.553666592,113.4554596,0,0,0,0
4/12/2019 4:15,0,0,0,15.37800026,96.72599792,810.1878052,0.200000003,1.846999884,118.851326,0,0,0,0
4/12/2019 4:16,0,0,0,15.37800026,96.90799713,810.1984253,0,1.620333195,121.1734772,0,0,0,0
4/12/2019 4:17,0,0,0,15.37133312,96.87799835,810.1990356,0,1.860333204,124.4593964,0,0,0,0
4/12/2019 4:18,0,0,0,15.35299873,96.77100372,810.190979,0,2.046999931,125.6517715,0,0,0,0
4/12/2019 4:19,0,0,0,15.31750011,96.30000305,810.2067261,0,2.246999979,127.6800232,0,0,0,0
4/12/2019 4:20,0,0,0,15.34466648,96.38400269,810.2390747,0,1.900333285,131.3893433,0,0,0,0
4/12/2019 4:21,0,0,0,15.35466576,96.15399933,810.2225952,0,2.180333138,128.2393951,0,0,0,0
4/12/2019 4:22,0,0,0,15.34799862,96.31199646,810.2562256,0,1.926999927,133.1024323,0,0,0,0
4/12/2019 4:23,0,0,0,15.34299946,95.97200012,810.239563,0,2.433666468,132.5415649,0,0,0,0
4/12/2019 4:24,0,0,0,15.3579998,96.26799774,810.2462769,0,1.820333242,132.7623596,0,0,0,0
4/12/2019 4:25,0,0,0,15.35633278,96.30799866,810.2503662,0,1.873666525,134.4803772,0,0,0,0
4/12/2019 4:26,0,0,0,15.33799934,96.45999908,810.2451172,0,1.806999803,131.5049591,0,0,0,0
4/12/2019 4:27,0,0,0,15.31916618,96.34799957,810.2653198,0,2.180333138,130.9689636,0,0,0,0
4/12/2019 4:28,0,0,0,15.30916691,96.50800323,810.2736816,0,1.886999846,130.2476501,0,0,0,0
4/12/2019 4:29,0,0,0,15.31566715,96.61100006,810.2840576,0.200000003,1.75366652,129.9203339,0,0,0,0
4/12/2019 4:30,0,0,0,15.31550026,96.60900116,810.2975464,0,2.140333414,129.6046143,0,0,0,0
4/12/2019 4:31,0,0,0,15.30099964,96.71399689,810.2905884,0,2.046999931,129.161377,0,0,0,0
4/12/2019 4:32,0,0,0,15.30249977,96.63200378,810.2975464,0,2.207000017,129.2153778,0,0,0,0
4/12/2019 4:33,0,0,0,15.30099964,96.70800018,810.2970581,0,1.780333161,131.8920746,0,0,0,0
4/12/2019 4:34,0,0,0,15.32766628,96.9240036,810.3122559,0,1.513666511,129.7313232,0,0,0,0
4/12/2019 4:35,0,0,0,15.3241663,96.86499786,810.3143921,0,2.006999969,130.3403931,0,0,0,0
4/12/2019 4:36,0,0,0,15.29933262,96.81199646,810.3255615,0,2.086999893,134.271698,0,0,0,0
4/12/2019 4:37,0,0,0,15.29916573,96.65599823,810.3171387,0,2.180333138,132.2991486,0,0,0,0
4/12/2019 4:38,0,0,0,15.31050014,96.71399689,810.3226318,0,1.966999888,132.5617065,0,0,0,0
4/12/2019 4:39,0,0,0,15.32783318,96.76599884,810.3284302,0,1.806999803,130.4995575,0,0,0,0
4/12/2019 4:40,0,0,0,15.32583332,96.76200104,810.3245239,0,1.860333204,134.3274231,0,0,0,0
4/12/2019 4:41,0,0,0,15.33116627,96.84799957,810.3482666,0,1.673666477,132.9107208,0,0,0,0
4/12/2019 4:42,0,0,0,15.31050014,96.66000366,810.3386841,0,1.793666601,135.7863617,0,0,0,0
4/12/2019 4:43,0,0,0,15.32233238,96.66400146,810.3942871,0,1.793666601,136.7592621,0,0,0,0
4/12/2019 4:44,0,0,0,15.32233238,96.55799866,810.3422241,0,1.700333238,135.2814178,0,0,0,0
4/12/2019 4:45,0,0,0,15.33633327,96.61299896,810.3652344,0,1.566999912,137.2776489,0,0,0,0
4/12/2019 4:46,0,0,0,15.35466576,96.73000336,810.3733521,0,1.553666592,138.0998077,0,0,0,0
4/12/2019 4:47,0,0,0,15.34299946,96.56600189,810.3610229,0,1.860333204,133.2412262,0,0,0,0
4/12/2019 4:48,0,0,0,15.34299946,96.56999969,810.3791504,0,1.513666511,130.4228058,0,0,0,0
4/12/2019 4:49,0,0,0,15.36633301,96.70300293,810.3899536,0,1.359549999,125.8089905,0,0,0,0
4/12/2019 4:50,0,0,0,15.37133312,96.77700043,810.4171753,0,1.366999984,123.5543747,0,0,0,0
4/12/2019 4:51,0,0,0,15.37800026,96.93800354,810.4396362,0,1.13563323,120.7351685,0,0,0,0
4/12/2019 4:52,0,0,0,15.37300014,96.87799835,810.4425049,0,1.540333152,112.5828781,0,0,0,0
4/12/2019 4:53,0,0,0,15.35466576,96.8219986,810.458252,0,1.486999869,108.4372101,0,0,0,0
4/12/2019 4:54,0,0,0,15.3496666,96.87799835,810.4542236,0,1.33131659,105.0051727,0,0,0,0
4/12/2019 4:55,0,0,0,15.35466576,96.93000031,810.4608765,0,1.378766656,102.3396606,0,0,0,0
4/12/2019 4:56,0,0,0,15.34616566,96.91799927,810.4602661,0,1.660333276,102.6765976,0,0,0,0
4/12/2019 4:57,0,0,0,15.33450031,97.02700043,810.479248,0,1.372883201,93.88389587,0,0,0,0
4/12/2019 4:58,0,0,0,15.35299969,97.18800354,810.4874268,0,1.279549956,96.71759796,0,0,0,0
4/12/2019 4:59,0,0,0,15.35299873,97.28099823,810.4766846,0,1.433666587,99.39168549,0,0,0,0
4/12/2019 5:00,0,0,0,15.33799934,97.33399963,810.5040894,0.200000003,1.52699995,97.82922363,0,0,0,0
4/12/2019 5:01,0,0,0,15.33466625,97.41000366,810.4963379,0,1.486999869,98.83822632,0,0,0,0
4/12/2019 5:02,0,0,0,15.33633327,97.48400116,810.5061035,0,1.433666587,98.8883667,0,0,0,0
4/12/2019 5:03,0,0,0,15.31416607,97.4260025,810.5211792,0,1.713666558,104.5720139,0,0,0,0
4/12/2019 5:04,0,0,0,15.30733299,97.48000336,810.5335693,0,1.660333276,104.6740417,0,0,0,0
4/12/2019 5:05,0,0,0,15.31550026,97.48400116,810.5297241,0,1.966999888,105.7046509,0,0,0,0
4/12/2019 5:06,0,0,0,15.31733322,97.53299713,810.5290527,0,1.726999879,107.5224609,0,0,0,0
4/12/2019 5:07,0,0,0,15.33283329,97.53500366,810.5460815,0,1.860333204,105.5638962,0,0,0,0
4/12/2019 5:08,0,0,0,15.30883312,97.48000336,810.5748901,0,1.886999846,105.2383804,0,0,0,0
4/12/2019 5:09,0,0,0,15.3210001,97.53900146,810.5925293,0,1.553666592,101.5183792,0,0,0,0
4/12/2019 5:10,0,0,0,15.34133339,97.59400177,810.6047363,0,1.7403332,100.4837112,0,0,0,0
4/12/2019 5:11,0,0,0,15.32766628,97.53900146,810.6038208,0,1.966999888,97.8214798,0,0,0,0
4/12/2019 5:12,0,0,0,15.33966541,97.61699677,810.600708,0,1.633666635,97.1156311,0,0,0,0
4/12/2019 5:13,0,0,0,15.35633278,97.66999817,810.6361084,0,1.713666558,101.9801178,0,0,0,0
4/12/2019 5:14,0,0,0,15.3579998,97.72599792,810.6289063,0,1.633666635,94.83300781,0,0,0,0
4/12/2019 5:15,0,0,0,15.36799908,97.80400085,810.632019,0,1.806999803,94.06285095,0,0,0,0
4/12/2019 5:16,0,0,0,15.3579998,97.75,810.6233521,0,2.180333138,96.61489105,0,0,0,0
4/12/2019 5:17,0,0,0,15.34299946,97.79599762,810.6464233,0,1.966999769,91.89834595,0,0,0,0
4/12/2019 5:18,0,0,0,15.35133266,97.79199982,810.6435547,0,1.793666601,94.93444061,0,0,0,0
4/12/2019 5:19,0,0,0,15.35633278,97.79599762,810.6369019,0,1.900333285,91.79931641,0,0,0,0
4/12/2019 5:20,0,0,0,15.35966587,97.85199738,810.6652222,0,1.913666487,86.86012268,0,0,0,0
4/12/2019 5:21,0,0,0,15.36633301,97.84799957,810.6866455,0,1.966999888,94.38549805,0,0,0,0
4/12/2019 5:22,0,0,0,15.3496666,97.85199738,810.6859131,0,2.100333214,94.13440704,0,0,0,0
4/12/2019 5:23,0,0,0,15.36799908,97.85199738,810.7047729,0,1.980333209,95.97975159,0,0,0,0
4/12/2019 5:24,0,0,0,15.37800026,97.91000366,810.7157593,0,2.180333138,97.90393066,0,0,0,0
4/12/2019 5:25,0,0,0,15.39466667,97.95999908,810.7434692,0,2.166999817,93.70329285,0,0,0,0
4/12/2019 5:26,0,0,0,15.38966656,98.01200104,810.7359619,0,1.873666525,88.62601471,0,0,0,0
4/12/2019 5:27,0,0,0,15.41833305,98.12999725,810.7574463,0,2.02033329,86.88641357,0,0,0,0
4/12/2019 5:28,0,0,0,15.43383312,98.20300293,810.7654419,0,2.140332937,98.38845825,0,0,0,0
4/12/2019 5:29,0,0,0,15.43716621,98.28299713,810.7753906,0,1.633666635,91.43906403,0,0,0,0
4/12/2019 5:30,0,0,0,15.44483376,98.27300262,810.7737427,0,2.2603333,87.86306763,0,0,0,0
4/12/2019 5:31,0,0,0,15.38799953,98.31800079,810.788147,0,2.033666611,93.74504852,0,0,0,0
4/12/2019 5:32,0,0,0,15.38299942,98.31199646,810.7992554,0,2.207000017,91.556427,0,0,0,0
4/12/2019 5:33,0,0,0,15.37300014,98.34200287,810.8082886,0,2.23366642,92.25344849,0,0,0,0
4/12/2019 5:34,0,0,0,15.35466576,98.38600159,810.8170776,0,2.220333099,88.64170837,0,0,0,0
4/12/2019 5:35,0,0,0,15.34299946,98.41000366,810.8335571,0,2.27366662,91.96502686,0,0,0,0
4/12/2019 5:36,0,0,0,15.34799862,98.40599823,810.8571777,0,2.366999865,93.6720047,0,0,0,0
4/12/2019 5:37,0,0,0,15.33633327,98.40399933,810.8511963,0,2.580333233,96.2589798,0,0,0,0
4/12/2019 5:38,0,0,0,15.33799934,98.45999908,810.8572388,0,2.060333252,96.74790955,0,0,0,0
4/12/2019 5:39,0,0,0,15.34799862,98.45700073,810.8587036,0,2.073666573,93.51651001,0,0,0,0
4/12/2019 5:40,0,0,0,15.34133339,98.45700073,810.8778076,0,2.140333414,90.03598022,0,0,0,0
4/12/2019 5:41,0,0,0,15.34299946,98.48400116,810.8832397,0,2.193666697,89.91452789,0,0,0,0
4/12/2019 5:42,0,0,0,15.3496666,98.51599884,810.9049072,0,1.873666525,84.07038879,0,0,0,0
4/12/2019 5:43,0,0,0,15.35466576,98.51200104,810.9035645,0,2.193666697,88.95004272,0,0,0,0
4/12/2019 5:44,0,0,0,15.32416725,98.47799683,810.9264526,0,2.593666553,88.72164917,0,0,0,0
4/12/2019 5:45,0,0,0,15.31883335,98.47799683,810.923645,0,2.446999788,90.64495087,0,0,0,0
4/12/2019 5:46,0,0,0,15.33283329,98.51200104,810.9182739,0,2.340333223,95.17802429,0,0,0,0
4/12/2019 5:47,0,0,0,15.35299873,98.54199982,810.9388428,0,2.073666573,99.31314087,0,0,0,0
4/12/2019 5:48,0,0,0,15.35133266,98.50800323,810.9269409,0,2.140332937,103.9976883,0,0,0,0
4/12/2019 5:49,0,0,0,15.32066631,98.4469986,810.9298706,0,2.500333071,108.3821106,0,0,0,0
4/12/2019 5:50,0,0,0,15.29749966,98.31400299,810.9342041,0,2.76699996,106.2826385,0,0,0,0
4/12/2019 5:51,0,0,0,15.28466606,98.23799896,810.925354,0,2.393666506,101.7598877,0,0,0,0
4/12/2019 5:52,0,0,0,15.31216621,98.22200012,810.9232178,0,2.313666582,100.5868912,0,0,0,0
4/12/2019 5:53,0,0,0,15.30883312,98.14800262,810.9435425,0,2.553666592,97.66222382,0,0,0,0
4/12/2019 5:54,0,0,0,15.31383324,98.09799957,810.9533081,0,2.713666439,100.3418427,0,0,0,0
4/12/2019 5:55,0,0,0,15.32400036,98.04399872,810.9482422,0,2.900333405,99.66053009,0,0,0,0
4/12/2019 5:56,0,0,0,15.32083321,98.01599884,810.951416,0,2.753666639,97.57862854,0,0,0,0
4/12/2019 5:57,0,0,0,15.33783245,98.05400085,810.9464722,0,2.726999998,94.7272644,0,0,0,0
4/12/2019 5:58,0,0,0,15.34799862,98.05000305,810.9568481,0,2.553666592,96.76259613,0,0,0,0
4/12/2019 5:59,0,0,0,15.33966637,98.04599762,810.9590454,0,2.753666639,100.324707,0,0,0,0
4/12/2019 6:00,0,0,0,15.34283257,98.10900116,810.9667969,0,2.446999788,96.46198273,0,0,0,0
4/12/2019 6:01,0,0,0,15.35299873,98.15599823,810.9664307,0,2.473666668,98.62693024,0,0,0,0
4/12/2019 6:02,0,0,0,15.33616638,98.17199707,810.9456177,0,2.873666525,103.3021622,0,0,0,0
4/12/2019 6:03,0,0,0,15.33450031,98.2539978,810.9589844,0,2.353666544,98.91709137,0,0,0,0
4/12/2019 6:04,0,0,0,15.34299946,98.30400085,810.9451904,0,2.113666534,97.19549561,0,0,0,0
4/12/2019 6:05,0,0,0,15.3579998,98.35700226,810.9804077,0,2.353666544,93.9484024,0,0,0,0
4/12/2019 6:06,0,0,0,15.33283329,98.40200043,810.9720459,0,2.566999912,98.44809723,0,0,0,0
4/12/2019 6:07,0,0,0,15.23549938,98.21800232,810.977356,0,2.993666649,100.247757,0,0,0,0
4/12/2019 6:08,0,0,0,15.11999989,98.00800323,810.9718018,0,3.180333138,98.61168671,0,0,0,0
4/12/2019 6:09,0,0,0,15.03266621,97.82800293,810.9979858,0,3.51366663,104.8095779,0,0,0,0
4/12/2019 6:10,0,0,0,14.99766636,97.93599701,811.0163574,0,2.740333319,104.9665909,0,0,0,0
4/12/2019 6:11,0,0,0,15.01099968,98.01200104,811.0288696,0,2.606999874,97.43687439,0,0,0,0
4/12/2019 6:12,0,0,0,14.98916626,98.02500153,811.0404053,0,2.833666801,97.60948181,0,0,0,0
4/12/2019 6:13,0,0,0,14.93733311,97.98799896,811.0411987,0,2.806999922,101.3710861,0,0,0,0
4/12/2019 6:14,0,0,0,14.92566586,98.11699677,811.0884399,0,2.593666553,103.2123795,0,0,0,0
4/12/2019 6:15,0,0,0,14.87466621,98.0759964,811.0755005,0,3.286999941,106.5430908,0,0,0,0
4/12/2019 6:16,0,0,0,14.85666561,98.1210022,811.0764771,0,2.753666639,100.92659,0,0,0,0
4/12/2019 6:17,0,0,0,14.85999966,98.17199707,811.0858154,0,3.033666849,105.5300446,0,0,0,0
4/12/2019 6:18,0,0,0,14.85999966,98.22799683,811.0951538,0,2.766999722,103.6613693,0,0,0,0
4/12/2019 6:19,0,0,0,14.86166573,98.30400085,811.0953369,0,2.420333385,102.1587143,0,0,0,0
4/12/2019 6:20,0,0,0,14.86666584,98.3239975,811.0914917,0,2.500333071,109.6502457,0,0,0,0
4/12/2019 6:21,0,0,0,14.87633228,98.43800354,811.1025391,0,2.473666668,108.0339203,0,0,0,0
4/12/2019 6:22,0,0,0,14.86999893,98.48200226,811.0950928,0,3.006999969,105.7929611,0,0,0,0
4/12/2019 6:23,0,0,0,14.85833263,98.52899933,811.1074829,0,2.713666439,103.4453125,0,0,0,0
4/12/2019 6:24,1.621633291,1.973831415,1.133399367,14.85833263,98.58000183,811.1222534,0,2.926999807,104.6334839,1.926463842,1.982277513,2.007687092,0
4/12/2019 6:25,1.808736444,2.239215851,1.279216766,14.84999943,98.62999725,811.1466064,0,2.540333271,104.6013412,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:26,1.649969816,2.239211559,1.603991866,14.85833263,98.68399811,811.1536255,0,2.673666716,102.059845,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:27,1.49120605,2.106514215,1.59736383,14.87150002,98.74199677,811.1582642,0,2.473666668,103.1629028,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:28,0.969565094,1.741604567,1.763065457,14.88449955,98.79399872,811.1697998,0,2.193666697,94.61912537,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:29,1.065952539,1.741604447,1.922139049,14.90816689,98.85199738,811.1787109,0,2.220333099,94.00496674,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:30,1.054610491,1.890884876,1.98841989,14.91183281,98.89399719,811.1890259,0,2.620333433,99.14156342,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:31,0.992239654,2.106512308,1.98841989,14.90816689,98.9260025,811.1967163,0,2.486999989,96.23587799,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:32,1.236045718,2.255792379,2.041444302,14.89583302,98.97200012,811.2059326,0,2.660333157,101.0902634,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:33,1.287073731,2.608258724,2.319823265,14.88099957,98.9980011,811.208313,0,2.51366663,106.711998,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:34,1.445830822,2.239204884,2.611457825,14.90283298,99.05400085,811.2148438,0,2.006999731,94.06134033,2.311756372,2.287243128,2.316561937,0
4/12/2019 6:35,1.44015944,2.272379398,2.783787489,14.93583298,99.08999634,811.2200317,0,1.76699996,96.94219971,2.311756372,2.287243128,2.335866451,0
4/12/2019 6:36,1.406139255,2.769980669,2.783787489,14.97733212,99.11699677,811.2294312,0,1.980333209,90.22665405,3.120871305,3.278381824,3.146663189,0
4/12/2019 6:37,1.508197188,3.288315058,2.936233044,14.92183304,99.09799957,811.2333374,0,2.23366642,85.76631165,3.467634916,3.430864811,3.474842548,0
4/12/2019 6:38,2.29633379,3.599314928,3.559271336,14.8411665,99.10199738,811.2244873,0,2.380333185,86.22402191,3.467634916,3.430864811,3.474842548,0
4/12/2019 6:39,2.681958437,3.984948397,3.58578372,14.78399944,99.1190033,811.2341919,0,2.126999855,78.31867218,3.467634916,3.430864811,3.474842548,0
4/12/2019 6:40,3.146885872,4.470100403,4.255218029,14.75799942,99.13999939,811.2511597,0,1.900333285,79.89877319,4.218955517,4.307641506,4.034678459,0
4/12/2019 6:41,3.163918257,4.250325203,4.374522686,14.79233265,99.22200012,811.2669678,0,2.086999893,86.88568115,4.623512745,4.574486256,4.633123875,0
4/12/2019 6:42,3.345363379,4.830855846,4.493828297,14.77250004,99.21199799,811.2671509,0,2.220333099,89.03780365,4.623512745,4.574486256,4.633123875,0
4/12/2019 6:43,3.441735983,4.959393978,5.110238552,14.78399944,99.27300262,811.2858276,0,1.966999888,77.86618805,4.623512745,4.593546867,4.633123875,0
4/12/2019 6:44,3.980371237,6.116300583,5.2096591,14.67716599,99.2009964,811.3017578,0,2.620333433,76.99016571,5.50968647,5.603745937,5.559748173,0
4/12/2019 6:45,4.728796005,6.854384899,5.567574978,14.58649921,99.20700073,811.2908936,0,2.646999836,78.11724854,5.779391289,5.718108177,5.791404724,0
4/12/2019 6:46,5.494231224,7.210974693,6.243637562,14.55366611,99.26200104,811.3280029,0,2.060333252,85.07530212,5.779391289,5.718108177,5.791404724,0
4/12/2019 6:47,5.987505436,7.414144993,6.734114647,14.56583214,99.30799866,811.3230591,0,1.980333209,85.16197968,5.779391289,5.718108177,5.791404724,0
4/12/2019 6:48,6.01584816,7.712689877,7.19145155,14.586833,99.31999969,811.3376465,0,1.833666563,97.16257477,6.434389114,6.61394453,6.389849186,0
4/12/2019 6:49,6.129330158,8.110758781,7.874142647,14.5953331,99.375,811.3677368,0,1.873666525,87.82622528,6.935269833,6.861729622,6.949685097,0
4/12/2019 6:50,6.276723385,8.409312248,7.953679562,14.60066605,99.375,811.3908081,0,1.900333285,94.73632813,6.935269833,6.861729622,6.949685097,0
4/12/2019 6:51,6.384431839,8.430041313,8.106124878,14.6364994,99.43399811,811.3829346,0,2.033666611,100.922287,6.935269833,7.033272743,6.949685097,0
4/12/2019 6:52,6.815365314,9.246917725,8.768930435,14.59666634,99.41400146,811.388855,0.200000003,2.207000017,90.66471863,8.033353806,7.986290455,7.953528881,0
4/12/2019 6:53,7.682952881,10.29599667,9.637207985,14.54583359,99.40000153,811.3946533,0,2.820333242,90.67588043,8.649822235,8.74870491,8.629192352,0
4/12/2019 6:54,9.264845848,11.61458874,10.6910696,14.47566605,99.43000031,811.4035645,0,3.153666735,90.57744598,9.767170906,9.816085815,9.768169403,0
4/12/2019 6:55,10.76169682,12.92073059,11.9570303,14.41866589,99.4260025,811.4119873,0,2.620333433,89.8935318,11.03863811,11.03594875,11.04227829,0
4/12/2019 6:56,11.65194798,13.91173458,13.28927231,14.43533325,99.4260025,811.4121094,0,2.52699995,95.55268097,12.48348618,12.46547508,12.45151901,0
4/12/2019 6:57,13.05823708,15.02715397,14.66128159,14.44199944,99.47599792,811.4176636,0,2.420333385,93.76450348,13.7742157,13.9712429,13.72562885,0
4/12/2019 6:58,13.750103,16.10938644,15.72840023,14.43366623,99.47599792,811.427002,0,2.393666506,108.6446991,15.02641773,14.90520191,15.03834724,0
4/12/2019 6:59,14.31700134,16.77283287,16.49062729,14.43366623,99.47200012,811.4273071,0,2.486999989,94.37039185,15.75847435,15.93446064,15.82983875,0
4/12/2019 7:00,14.60043049,17.24965477,16.71598244,14.39033318,99.49199677,811.4296875,0,2.286999702,95.50324249,16.18229675,16.06788254,16.21593285,0
4/12/2019 7:01,15.28643894,17.47771072,17.45832253,14.43033218,99.53700256,811.4445801,0,2.02033329,97.11191559,16.74097061,17.11620331,16.83368301,0
4/12/2019 7:02,15.87606335,18.23238373,18.13438797,14.45366573,99.52899933,811.4529419,0,2.486999989,100.4609375,17.33817291,17.51646996,17.39351845,0
4/12/2019 7:03,16.57341194,19.17363358,18.63812065,14.39033318,99.50800323,811.4803467,0,2.420333385,95.87628174,18.35919952,18.29794502,18.49388504,0
4/12/2019 7:04,17.37849808,19.68777847,19.28767014,14.36199951,99.53500366,811.4957275,0,2.366999865,92.30304718,18.86008072,19.25096512,18.99580765,0
4/12/2019 7:05,18.17244339,20.47974586,20.10292435,14.33699989,99.54799652,811.5090942,0,2.340333223,94.81578064,19.6884594,19.87995529,19.74868965,0
4/12/2019 7:06,18.88137245,21.12658691,20.91817474,14.31649876,99.55000305,811.5255737,0,2.113666534,92.53884125,20.80581093,20.79485321,20.84905815,0
4/12/2019 7:07,19.21037102,21.89368629,21.47493362,14.32516575,99.55400085,811.5427856,0,2.046999931,90.64490509,21.26815987,21.72881126,21.25445557,0
4/12/2019 7:08,19.70352554,22.17148972,21.95878029,14.35033226,99.5759964,811.5621948,0,2.126999855,98.91873932,21.96168709,21.72881126,22.00733566,0
4/12/2019 7:09,19.56734467,22.08855247,22.26367188,14.34866619,99.60500336,811.5755615,0,2.207000017,98.60037994,21.96168709,21.72881126,22.00733566,0
4/12/2019 7:10,19.91898918,22.56540489,22.62158775,14.37699986,99.6210022,811.5948486,0,1.966999769,103.3100662,22.30844879,22.43404388,22.33551598,0
4/12/2019 7:11,20.93400955,21.03534698,23.2645092,14.38699913,99.61299896,811.5973511,0,1.980333209,93.58479309,21.36448288,21.13793945,20.71392441,0
4/12/2019 7:12,19.8282299,22.57374763,21.95878029,14.38533211,99.6230011,811.5942993,0,1.7403332,97.84162903,24.42756081,23.92075157,23.91849899,0
4/12/2019 7:13,20.06625366,20.81564903,21.28934669,14.40199947,99.61299896,811.5869751,0,2.286999702,84.64099121,25.33300018,24.53068161,24.65207672,0
4/12/2019 7:14,23.07158279,19.5302639,26.24714088,14.36866665,99.60199738,811.6061401,0,2.606999874,85.39703369,25.98799706,19.30814362,23.60962486,0
4/12/2019 7:15,24.6138401,22.04727364,26.6116848,14.36033249,99.61299896,811.5951538,0,2.593666553,93.86729431,27.70254898,22.66276932,26.0227108,1
4/12/2019 7:16,26.08225822,30.56020355,30.53549957,14.34366512,99.61699677,811.6004639,0,2.900333405,88.67007446,28.1456356,29.41013527,28.47440529,0
4/12/2019 7:17,30.05116463,34.00600052,33.4187088,14.29983234,99.59600067,811.5785522,0,2.52699995,92.03864288,33.09664917,32.78381729,32.54769135,0
4/12/2019 7:18,33.10149384,36.96245956,36.46099091,14.33533192,99.65599823,811.5963135,0,2.51366663,106.7475815,36.27531433,35.96689987,35.73296356,0
4/12/2019 7:19,36.79298782,40.48285675,40.3516655,14.38033199,99.64800262,811.5880737,0,2.207000017,99.96876526,40.24383163,39.79803085,39.72903824,0
4/12/2019 7:20,40.33712387,44.38062286,44.25559616,14.4119997,99.64399719,811.6207275,0,2.580333233,98.09194946,44.28940201,43.85788727,43.64788437,0
4/12/2019 7:21,45.76931381,50.00328445,49.75688934,14.3569994,99.66400146,811.6195679,0,2.500333071,104.1673508,49.91467667,49.36633301,49.24623871,0
4/12/2019 7:22,51.25195694,55.60938644,55.65586853,14.35866642,99.63200378,811.6213989,0,2.700333357,102.8185425,55.92524338,55.29410553,55.09556198,0
4/12/2019 7:23,57.22790146,62.0489769,62.07183838,14.36366558,99.65799713,811.6264038,0,2.700333357,93.32979584,62.5330162,61.81274796,61.6398468,0
4/12/2019 7:24,63.23222733,67.97025299,68.3950119,14.37533283,99.66799927,811.6305542,0,2.366999865,100.5398102,68.90961456,68.08360291,67.91387177,0
4/12/2019 7:25,66.49226379,71.61508942,71.92776489,14.37533283,99.62999725,811.6348267,0,2.540333271,93.08428192,72.43504333,71.62882996,71.48523712,0
4/12/2019 7:26,69.26467133,74.2025528,74.51934052,14.33166599,99.625,811.6447144,0,2.486999989,103.437355,74.84311676,74.03043365,73.85971069,0
4/12/2019 7:27,72.06542206,77.00572205,77.77371979,14.38199997,99.61299896,811.6682129,0,2.193666697,101.0483627,78.00252533,77.27069855,77.00637054,0
4/12/2019 7:28,75.2347641,80.37700653,81.29322815,14.4438324,99.66999817,811.6947021,0,2.220333099,92.2153244,81.1233902,80.43471527,80.23025513,0
4/12/2019 7:29,78.67063141,84.51122284,85.01819611,14.42533302,99.62799835,811.7037354,0,2.326999903,94.1804657,84.72587585,84.07524109,83.78232574,0
4/12/2019 7:30,81.70960999,86.75868988,87.5898819,14.41033363,99.65799713,811.7128296,0,2.02033329,100.106514,87.09542847,86.45778656,86.21470642,0
4/12/2019 7:31,84.2609787,89.42095184,90.30739594,14.46899891,99.64800262,811.7123413,0,2.23366642,91.82466125,89.56130219,89.08812714,88.80153656,0
4/12/2019 7:32,88.33753967,93.28977203,93.91969299,14.4119997,99.6230011,811.7269287,0,1.99366653,93.95183563,92.99040985,92.51898956,92.21846771,0
4/12/2019 7:33,92.33476257,96.41234589,98.01583862,14.49216652,99.66400146,811.7334595,0,2.02033329,81.49005127,96.72775269,96.388237,96.02148438,0
4/12/2019 7:34,96.79692078,101.413353,102.2577972,14.46716595,99.58999634,811.7373047,0,2.27366662,86.75868225,100.7155304,100.5052719,100.1912918,0
